organization,project,project_id,location,location_id,recording_date_time,recording_id,task_method,task_id,aru_task_status,species_code,species_common_name,species_scientific_name,species_class,detection_time,task_duration,tag_duration,min_tag_freq,max_tag_freq,tag_id,individual_order,vocalization,abundance,tag_rating,tag_is_verified,clip_channel_used,observer,observer_id,verifier_id,left_full_freq_tag_rms_peak_dbfs,left_full_freq_tag_rms_trough_dbfs,left_full_freq_tag_pk_count,left_full_freq_tag_dc_offset,left_full_freq_tag_min_level,left_full_freq_tag_max_level,left_full_freq_tag_peak_level_dbfs,left_freq_filter_tag_rms_peak_dbfs,left_freq_filter_tag_rms_trough_dbfs,left_freq_filter_tag_pk_count,left_freq_filter_tag_dc_offset,left_freq_filter_tag_min_level,left_freq_filter_tag_max_level,left_freq_filter_tag_peak_level_dbfs,right_full_freq_tag_rms_peak_dbfs,right_full_freq_tag_rms_trough_dbfs,right_full_freq_tag_pk_count,right_full_freq_tag_dc_offset,right_full_freq_tag_min_level,right_full_freq_tag_max_level,right_full_freq_tag_peak_level_dbfs,right_freq_filter_tag_rms_peak_dbfs,right_freq_filter_tag_rms_trough_dbfs,right_freq_filter_tag_pk_count,right_freq_filter_tag_dc_offset,right_freq_filter_tag_min_level,right_freq_filter_tag_max_level,right_freq_filter_tag_peak_level_dbfs,tagged_in_wildtrax,media_url,spectrogram_url,clip_url
ABMI,Influence of wildfire smoke on avian singing rates,2203,1014-SE,483444,2023-05-15 06:05:00,892584,None,865172,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,5.05,60.00,2.98,2.58kHz,3.71kHz,3626966,3,Song,1,,f,1,Leonard Patterson,2692,,-17.3,-37.5,2,0.022893,-0.168091,0.189362,-14.45,-58,-64.48,2,0,-0.008453,0.007599,-41.46,-9.25,-33.97,2,0.02169,-0.589386,0.334412,-4.59,-56.65,-62.86,2,0,-0.004456,0.005005,-46.01,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865172,https://wildtrax-aru.s3.us-west-2.amazonaws.com/3dabbfac-de57-4031-8e55-dd3b4874a37f/39f40c8b0c8a4b1f96d99dbb9a41caf8.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/3dabbfac-de57-4031-8e55-dd3b4874a37f/203bdaabdb924f43819be55e4b2bc685.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1014-SE,483444,2023-05-15 06:05:00,892584,None,865172,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,5.43,60.00,2.48,2.11kHz,3.14kHz,3626987,4,Song,1,,f,1,Leonard Patterson,2692,,-17.3,-34.82,2,0.021749,-0.168091,0.189362,-14.45,-58.09,-65.83,3,0,-0.004578,0.003632,-46.79,-9.25,-33.97,2,0.0218,-0.589386,0.334412,-4.59,-56.25,-62.65,2,0,-0.016876,0.014313,-35.45,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865172,https://wildtrax-aru.s3.us-west-2.amazonaws.com/3dabbfac-de57-4031-8e55-dd3b4874a37f/d4d073391a8b4bfba12a073cee5a77ce.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/3dabbfac-de57-4031-8e55-dd3b4874a37f/ab4744761b7a4291a8c95529f3b9fad4.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1014-SE,483444,2023-05-15 06:05:00,892584,None,865172,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,8.25,60.00,1.30,2.58kHz,5.05kHz,3626988,5,Song,1,,f,1,Leonard Patterson,2692,,-23.28,-34.36,2,0.021424,-0.052551,0.099762,-20.02,-59.2,-62.39,2,-0.000001,-0.008423,0.006561,-41.49,-17.22,-29.42,2,0.020885,-0.153015,0.244324,-12.24,-57.84,-59.63,2,0,-0.008789,0.01416,-36.98,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865172,https://wildtrax-aru.s3.us-west-2.amazonaws.com/3dabbfac-de57-4031-8e55-dd3b4874a37f/7b527a76f99d40e183657db5d041c2e4.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/3dabbfac-de57-4031-8e55-dd3b4874a37f/53c8a45fe29148c886742d78b3a04e1a.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1014-SE,483444,2023-05-15 06:05:00,892584,None,865172,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,9.69,60.00,2.53,2.06kHz,4.02kHz,3626958,1,Song,1,,f,1,Leonard Patterson,2692,,-25.17,-36.77,2,0.022536,-0.068329,0.127686,-17.88,-47.19,-61.58,2,0,-0.009033,0.008698,-40.88,-20.66,-33.21,2,0.021716,-0.156555,0.145508,-16.11,-47.8,-59.64,2,0,-0.013214,0.008942,-37.58,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865172,https://wildtrax-aru.s3.us-west-2.amazonaws.com/3dabbfac-de57-4031-8e55-dd3b4874a37f/737f3e336528448fb50078ab71819116.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/3dabbfac-de57-4031-8e55-dd3b4874a37f/28fe647928ab4bac85ec904ea217eb75.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1014-SE,483444,2023-05-15 06:05:00,892584,None,865172,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,18.24,60.00,2.61,2.94kHz,4.17kHz,3626990,5,Song,1,,f,1,Leonard Patterson,2692,,-19.29,-36.09,2,0.020955,-0.113708,0.193237,-14.28,-56.83,-65.3,2,0,-0.014496,0.013062,-36.78,-19.05,-37.67,2,0.02344,-0.151367,0.176178,-15.08,-57.18,-63.93,2,0,-0.007538,0.006897,-42.46,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865172,https://wildtrax-aru.s3.us-west-2.amazonaws.com/3dabbfac-de57-4031-8e55-dd3b4874a37f/6a9b622c3397475eba22ea20ca5f2ef6.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/3dabbfac-de57-4031-8e55-dd3b4874a37f/cfd9125785334b4fb0102646c3dab27c.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1014-SE,483444,2023-05-15 06:05:00,892584,None,865172,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,20.03,60.00,3.68,3.04kHz,5.10kHz,3626971,1,Song,1,,f,1,Leonard Patterson,2692,,-18.11,-37.75,2,0.02237,-0.113708,0.199921,-13.98,-48.47,-62.68,2,0,-0.008179,0.008179,-41.75,-13.35,-35.2,2,0.021828,-0.37973,0.219055,-8.41,-51.09,-61.06,2,0,-0.0242,0.019684,-32.32,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865172,https://wildtrax-aru.s3.us-west-2.amazonaws.com/3dabbfac-de57-4031-8e55-dd3b4874a37f/d85b192c616945e3813fed14fee5841a.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/3dabbfac-de57-4031-8e55-dd3b4874a37f/4371c28e702f43baaeff535c5a88580a.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1014-SE,483444,2023-05-15 06:05:00,892584,None,865172,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,20.26,60.00,2.75,1.60kHz,2.88kHz,3626991,4,Song,1,,f,1,Leonard Patterson,2692,,-18.11,-37.75,2,0.021299,-0.113708,0.199921,-13.98,-59.84,-65.32,2,0,-0.012299,0.011322,-38.2,-13.35,-31.99,2,0.021592,-0.37973,0.219055,-8.41,-59,-62.04,2,0,-0.012177,0.00946,-38.29,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865172,https://wildtrax-aru.s3.us-west-2.amazonaws.com/3dabbfac-de57-4031-8e55-dd3b4874a37f/50c130d02b214fea99f34a06acd30759.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/3dabbfac-de57-4031-8e55-dd3b4874a37f/4ef3b4f8ac15465ab4960103718b3a6a.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1014-SE,483444,2023-05-15 06:05:00,892584,None,865172,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,25.75,60.00,2.86,2.68kHz,4.53kHz,3626978,2,Song,1,,f,1,Leonard Patterson,2692,,-25.41,-37.12,2,0.0219,-0.032776,0.082306,-21.69,-60.39,-64.09,2,0,-0.003845,0.003571,-48.3,-20.93,-34.88,2,0.021586,-0.130646,0.16568,-15.61,-59.8,-62.46,2,0,-0.008179,0.006409,-41.75,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865172,https://wildtrax-aru.s3.us-west-2.amazonaws.com/3dabbfac-de57-4031-8e55-dd3b4874a37f/b5cfa42418f04237be47a3b30c533691.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/3dabbfac-de57-4031-8e55-dd3b4874a37f/57ea302759fd41e3bf4a2a362a95a1c4.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1014-SE,483444,2023-05-15 06:05:00,892584,None,865172,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,28.21,60.00,1.89,2.42kHz,4.79kHz,3626998,5,Song,1,,f,1,Leonard Patterson,2692,,-25.2,-38.34,2,0.022162,-0.034607,0.076324,-22.35,-60.05,-63.17,2,0,-0.005066,0.003845,-45.91,-22.21,-36.48,2,0.022099,-0.083923,0.136841,-17.28,-59.31,-61.58,2,0,-0.009583,0.014313,-36.89,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865172,https://wildtrax-aru.s3.us-west-2.amazonaws.com/3dabbfac-de57-4031-8e55-dd3b4874a37f/778415572eaf4bd79f41c83f0539a63a.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/3dabbfac-de57-4031-8e55-dd3b4874a37f/0f1d73b0982843599b4c79edcdf3dd98.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1014-SE,483444,2023-05-15 06:05:00,892584,None,865172,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,30.49,60.00,2.83,2.47kHz,4.27kHz,3626996,2,Song,1,,f,1,Leonard Patterson,2692,,-25.23,-36.44,2,0.022065,-0.02301,0.080994,-21.83,-58.72,-63.71,2,0,-0.003937,0.003998,-47.96,-19.57,-34.25,2,0.021986,-0.113464,0.183197,-14.74,-58.45,-62.1,2,0,-0.005737,0.004883,-44.83,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865172,https://wildtrax-aru.s3.us-west-2.amazonaws.com/3dabbfac-de57-4031-8e55-dd3b4874a37f/7f764cd974844d16ba3a1d1c4d67347e.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/3dabbfac-de57-4031-8e55-dd3b4874a37f/32c3336cb6284202b4e0c084e3e94f46.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1014-SE,483444,2023-05-15 06:05:00,892584,None,865172,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,33.53,60.00,2.84,1.85kHz,3.61kHz,3626972,1,Song,1,,f,1,Leonard Patterson,2692,,-26.62,-38.34,2,0.021916,-0.02475,0.072418,-22.8,-52.72,-63.04,2,-0.000001,-0.012451,0.008484,-38.1,-21.49,-35.04,2,0.021655,-0.064148,0.132385,-17.56,-54.28,-60.41,2,0,-0.006775,0.006256,-43.38,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865172,https://wildtrax-aru.s3.us-west-2.amazonaws.com/3dabbfac-de57-4031-8e55-dd3b4874a37f/0805e9d0014a415390d596fb63d1f963.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/3dabbfac-de57-4031-8e55-dd3b4874a37f/9781a42036ee4046a353cc1f18b27144.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1014-SE,483444,2023-05-15 06:05:00,892584,None,865172,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,35.35,60.00,3.44,2.42kHz,4.53kHz,3626999,5,Song,1,,f,1,Leonard Patterson,2692,,-24.13,-40.12,2,0.022034,-0.059753,0.089325,-20.98,-52.28,-63.51,2,0,-0.007355,0.007355,-42.67,-22.92,-36.43,2,0.022505,-0.083679,0.132385,-17.56,-53.16,-61.52,2,0,-0.021973,0.015778,-33.16,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865172,https://wildtrax-aru.s3.us-west-2.amazonaws.com/3dabbfac-de57-4031-8e55-dd3b4874a37f/7d4ee42f8cfc42978d6c8e19c882095f.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/3dabbfac-de57-4031-8e55-dd3b4874a37f/70a56c7cfef6476ca21a752ecbbbc9a8.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1014-SE,483444,2023-05-15 06:05:00,892584,None,865172,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,42.05,60.00,2.99,2.01kHz,4.64kHz,3626983,2,Song,1,,f,2,Leonard Patterson,2692,,-19.32,-35.29,2,0.020644,-0.177429,0.11496,-15.02,-55.64,-62.17,2,0.000001,-0.015472,0.029663,-30.56,-17.82,-30.76,2,0.022125,-0.145111,0.235718,-12.55,-51.61,-60.51,2,-0.000001,-0.051544,0.026215,-25.76,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865172,https://wildtrax-aru.s3.us-west-2.amazonaws.com/3dabbfac-de57-4031-8e55-dd3b4874a37f/04a368032f1c4993a43b4d3e3d8ea5c4.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/3dabbfac-de57-4031-8e55-dd3b4874a37f/c16e54c93df04cd2995213d129ca19b6.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1014-SE,483444,2023-05-15 06:05:00,892584,None,865172,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,44.48,60.00,2.00,3.04kHz,5.41kHz,3627003,4,Song,1,,f,2,Leonard Patterson,2692,,-15.55,-32.43,2,0.022082,-0.177429,0.26944,-11.39,-54.74,-62.58,2,0,-0.006927,0.006317,-43.19,-14.62,-28.05,2,0.022105,-0.275421,0.336121,-9.47,-54.12,-62.45,2,0,-0.020996,0.014954,-33.56,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865172,https://wildtrax-aru.s3.us-west-2.amazonaws.com/3dabbfac-de57-4031-8e55-dd3b4874a37f/5b375103973c4b6c870c793c08f50f4f.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/3dabbfac-de57-4031-8e55-dd3b4874a37f/69409daab76148c286b4883124069fa1.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1014-SE,483444,2023-05-15 06:05:00,892584,None,865172,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,44.91,60.00,3.04,2.06kHz,3.81kHz,3626974,1,Song,1,,f,1,Leonard Patterson,2692,,-15.67,-33.79,2,0.022221,-0.177429,0.26944,-11.39,-52.11,-62.35,2,0,-0.006836,0.006744,-43.3,-14.62,-28.12,2,0.023449,-0.289032,0.336121,-9.47,-52.77,-60.99,2,0,-0.00708,0.0065,-43,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865172,https://wildtrax-aru.s3.us-west-2.amazonaws.com/3dabbfac-de57-4031-8e55-dd3b4874a37f/11b9a310df5342ac9488baf0eb693c70.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/3dabbfac-de57-4031-8e55-dd3b4874a37f/94057c6a027c4b5fb0226243844e4d2b.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1014-SE,483444,2023-05-15 06:05:00,892584,None,865172,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,50.88,60.00,2.56,3.04kHz,4.79kHz,3627004,5,Song,1,,f,1,Leonard Patterson,2692,,-23.26,-37.32,2,0.023174,-0.078094,0.101562,-19.87,-54.4,-64.73,3,0,-0.005066,0.004852,-45.91,-17.14,-31.59,2,0.021866,-0.165375,0.255157,-11.86,-55.01,-62.65,2,0,-0.005096,0.005066,-45.85,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865172,https://wildtrax-aru.s3.us-west-2.amazonaws.com/3dabbfac-de57-4031-8e55-dd3b4874a37f/fed60ce2d34f44908411a24b510b233f.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/3dabbfac-de57-4031-8e55-dd3b4874a37f/5456d3e0b025441e9b5cebe4c84ac1a3.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1014-SE,483444,2023-05-15 06:05:00,892584,None,865172,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,52.34,60.00,2.31,1.96kHz,3.19kHz,3627005,4,Song,1,,f,1,Leonard Patterson,2692,,-20.38,-36.88,2,0.022669,-0.078094,0.155914,-16.14,-60.64,-66.04,2,0,-0.005707,0.003906,-44.87,-17.14,-34.75,2,0.021551,-0.165375,0.255157,-11.86,-57.81,-62.83,2,0,-0.00708,0.005676,-43,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865172,https://wildtrax-aru.s3.us-west-2.amazonaws.com/3dabbfac-de57-4031-8e55-dd3b4874a37f/849d9ce1f49d4275b783e91afe1f7b89.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/3dabbfac-de57-4031-8e55-dd3b4874a37f/ed32e504ff654d35a5b7354f5664650d.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1014-SE,483444,2023-05-15 06:05:00,892584,None,865172,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,54.80,60.00,3.41,2.58kHz,4.69kHz,3627007,2,Song,1,,f,1,Leonard Patterson,2692,,-28.05,-37.35,2,0.022249,-0.02179,0.057831,-24.76,-49.24,-62.2,2,0,-0.009155,0.009308,-40.62,-25.8,-36.22,2,0.022036,-0.035492,0.083008,-21.62,-52.61,-60.83,2,0,-0.006653,0.006866,-43.27,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865172,https://wildtrax-aru.s3.us-west-2.amazonaws.com/3dabbfac-de57-4031-8e55-dd3b4874a37f/6093970b898e4fe6b0a87c950ca2c733.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/3dabbfac-de57-4031-8e55-dd3b4874a37f/697781794f754999b28b683596fc842b.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1014-SE,483444,2023-05-15 06:05:00,892584,None,865172,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,56.50,60.00,2.06,2.68kHz,3.50kHz,3626976,1,Song,1,,f,1,Leonard Patterson,2692,,-28.12,-36.83,2,0.022497,-0.01004,0.057831,-24.76,-54.5,-65.52,2,0,-0.004608,0.004517,-46.73,-28.8,-36.22,2,0.021959,-0.026062,0.055634,-25.09,-57.72,-64.64,2,0,-0.004822,0.004852,-46.28,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865172,https://wildtrax-aru.s3.us-west-2.amazonaws.com/3dabbfac-de57-4031-8e55-dd3b4874a37f/a864829ddd03469293dd11a9d6e5aa86.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/3dabbfac-de57-4031-8e55-dd3b4874a37f/1eb784823fa54f83a7e80e093ff62d4d.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1014-SE,483444,2023-05-21 05:55:00,893107,None,865615,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,0.93,60.00,3.71,2.99kHz,5.05kHz,3600179,1,Song,1,,f,2,Leonard Patterson,2692,,-27.26,-35.52,2,0.022385,-0.033173,0.073456,-22.68,-50.09,-63.19,2,0,-0.011047,0.011444,-38.83,-23.42,-37.03,2,0.022124,-0.064819,0.120972,-18.35,-41.58,-62.51,2,0,-0.023102,0.022583,-32.73,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865615,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a9bdc78a-4aec-44d3-b15c-c5a26670b29c/98b148d713a847979fb1418ee8c5fc67.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a9bdc78a-4aec-44d3-b15c-c5a26670b29c/42f9a3dc8cd14dfe84e05cca80c2d27a.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1014-SE,483444,2023-05-21 05:55:00,893107,None,865615,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,5.69,60.00,2.81,1.70kHz,3.40kHz,3600181,2,Song,1,,f,2,Leonard Patterson,2692,,-22.72,-36.82,2,0.022399,-0.104492,0.107697,-19.36,-55.25,-64.23,2,0,-0.00589,0.00592,-44.55,-15.31,-33.46,2,0.022515,-0.168701,0.31839,-9.94,-52.1,-62.96,2,0,-0.007324,0.007385,-42.63,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865615,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a9bdc78a-4aec-44d3-b15c-c5a26670b29c/2a424f2b94fa4fb9bd8ee08653459e93.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a9bdc78a-4aec-44d3-b15c-c5a26670b29c/9e2bd6b535ff469885687572b9160d5d.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1014-SE,483444,2023-05-21 05:55:00,893107,None,865615,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,9.13,60.00,2.75,2.68kHz,4.17kHz,3600189,3,Song,1,,f,2,Leonard Patterson,2692,,-27.46,-35.96,2,0.022769,-0.041656,0.104248,-19.64,-50.08,-68.34,2,0,-0.006927,0.006927,-43.19,-18.69,-34.27,2,0.022029,-0.200836,0.216461,-13.29,-48.67,-67.41,2,0,-0.007874,0.007904,-42.04,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865615,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a9bdc78a-4aec-44d3-b15c-c5a26670b29c/4c3def85157746ca9a18fd74ae9a2f46.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a9bdc78a-4aec-44d3-b15c-c5a26670b29c/e8437b9a86de467ca6c4409a14a5130f.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1014-SE,483444,2023-05-21 05:55:00,893107,None,865615,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,18.43,60.00,2.45,1.91kHz,3.30kHz,3600182,2,Song,1,,f,2,Leonard Patterson,2692,,-17.9,-38.38,2,0.021507,-0.215607,0.196381,-13.33,-52.66,-65.12,2,-0.000001,-0.019531,0.01474,-34.19,-21.04,-35.85,2,0.022551,-0.132324,0.14798,-16.6,-50.86,-64.29,2,0,-0.007446,0.007416,-42.56,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865615,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a9bdc78a-4aec-44d3-b15c-c5a26670b29c/ba674c8990364ac0a2b94b883e656b9d.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a9bdc78a-4aec-44d3-b15c-c5a26670b29c/b9e37b6c6f2d4fe09a465a369fd02c02.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1014-SE,483444,2023-05-21 05:55:00,893107,None,865615,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,19.96,60.00,3.53,3.35kHz,4.69kHz,3600183,1,Song,1,,f,2,Leonard Patterson,2692,,-21.6,-37.52,2,0.022113,-0.06897,0.187683,-14.53,-49.46,-67.73,3,0,-0.007263,0.007324,-42.7,-21.88,-37.15,2,0.022262,-0.132324,0.145538,-16.74,-43.62,-65.55,2,0,-0.014343,0.014404,-36.83,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865615,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a9bdc78a-4aec-44d3-b15c-c5a26670b29c/45e10e64c37844b18cf9a65d1b1fbb7f.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a9bdc78a-4aec-44d3-b15c-c5a26670b29c/5a1b5f9d30a647e79a50918852f2f1ab.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1014-SE,483444,2023-05-21 05:55:00,893107,None,865615,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,29.91,60.00,3.48,3.19kHz,4.79kHz,3600184,1,Song,1,,f,2,Leonard Patterson,2692,,-26.51,-35.88,2,0.022441,-0.019379,0.071411,-22.92,-44.12,-67.67,2,0,-0.016846,0.017029,-35.38,-23.71,-35.53,3,0.021779,-0.07373,0.112793,-18.95,-37.63,-66.2,2,0,-0.037262,0.037659,-28.48,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865615,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a9bdc78a-4aec-44d3-b15c-c5a26670b29c/4a846af370ca4e91ad908b4545940114.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a9bdc78a-4aec-44d3-b15c-c5a26670b29c/b34e28903fb9473797e8926677bf6d78.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1014-SE,483444,2023-05-21 05:55:00,893107,None,865615,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,41.79,60.00,3.50,3.24kHz,4.79kHz,3600185,1,Song,1,,f,2,Leonard Patterson,2692,,-29.6,-35.65,2,0.022391,-0.00824,0.050934,-25.86,-53.1,-66.35,2,0,-0.005829,0.005768,-44.69,-24.56,-38.47,2,0.022141,-0.036743,0.090149,-20.9,-43.15,-65.46,2,0,-0.015137,0.014679,-36.4,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865615,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a9bdc78a-4aec-44d3-b15c-c5a26670b29c/7406ab1b6a604809be42cd093a90189f.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a9bdc78a-4aec-44d3-b15c-c5a26670b29c/b5f2eafde756450d885e2b393b1c6d5c.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1014-SE,483444,2023-05-21 05:55:00,893107,None,865615,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,46.95,60.00,2.74,3.24kHz,4.89kHz,3626943,4,Song,1,,f,1,Leonard Patterson,2692,,-28.56,-36.19,2,0.022229,-0.030334,0.057098,-24.87,-59.2,-66.9,3,0,-0.003723,0.003693,-48.58,-26.11,-35.84,2,0.02207,-0.030518,0.067078,-23.47,-57.2,-65.84,2,0,-0.005463,0.005493,-45.2,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865615,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a9bdc78a-4aec-44d3-b15c-c5a26670b29c/bbb1321f0c9f48b9a0d7b9fba4116003.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/a9bdc78a-4aec-44d3-b15c-c5a26670b29c/1792ff43ebb14fc5a388dd20d6f28092.flac
